rental_type,complex_name,district,address,address_norm,house_type,building_form,completion_year,unit_type,area_exclusive_m2,room_count,household_count,unit_count,elevator,parking_count,heating_type,eligibility_summary,supply_class,income_bracket,household_size,protection_type,unit_no,priority_rank,deposit_krw,rent_krw,lat,lon,geocode_precision,geocode_shift_m,pnu,anchor_lat,anchor_lon,anchor_dist_m,anchor_score,hospital_dist_m,hospital_score,library_dist_m,library_score,mart_dist_m,mart_score,park_dist_m,park_score,sports_dist_m,sports_score,subway_dist_m,subway_score,daycare_dist_m,daycare_score,kindergarten_dist_m,kindergarten_score,elementary_dist_m,elementary_score,middle_school_dist_m,middle_school_score,high_school_dist_m,high_school_score,cafe_cnt_750m,cafe_score,convenience_cnt_750m,convenience_score,gym_cnt_750m,gym_score,laundry_cnt_750m,laundry_score,vet_cnt_750m,vet_score,study_cafe_cnt_750m,study_cafe_score,restaurant_cnt_750m,restaurant_score,bakery_cnt_750m,bakery_score,hair_salon_cnt_750m,hair_salon_score,pharmacy_cnt_750m,pharmacy_score,store_total_750m,noise_store_750m,noise_ratio,bustle_pct,noise_pct,vibe_t,vibe_score
매입임대,명성갤러리3,수영구,"부산광역시 수영구 수영로606번길 100(광안동,명성갤러리3)",부산광역시 수영구 수영로606번길 100,다세대주택,,2018,,17.01,1,19,1,설치,10,,무주택 일반,,,,,403,2,2170000,162000,35.1588173,129.1189826,Google 건물번지,160,2.65001E+18,,,,,740,1,1651,1,761,0.9941,634,1,1594,0.5749,699,1,275,1,348,1,358,1,223,1,2089,0.4429,101,1,36,0.8077,13,0.7692,24,0.9615,0,0,5,0.6538,438,0.8462,26,0.9359,97,0.6795,0,0.359,1727,196,0.1135,0.8974,0.5897,,
매입임대,명성갤러리3,수영구,"부산광역시 수영구 수영로606번길 100(광안동,명성갤러리3)",부산광역시 수영구 수영로606번길 100,다세대주택,,2018,,24.89,1,19,1,설치,10,,무주택 일반,,,,,402,2,2170000,162000,35.1588173,129.1189826,Google 건물번지,160,2.65001E+18,,,,,740,1,1651,1,761,0.9941,634,1,1594,0.5749,699,1,275,1,348,1,358,1,223,1,2089,0.4429,101,1,36,0.8077,13,0.7692,24,0.9615,0,0,5,0.6538,438,0.8462,26,0.9359,97,0.6795,0,0.359,1727,196,0.1135,0.8974,0.5897,,
매입임대,명성갤러리3,수영구,"부산광역시 수영구 수영로606번길 100(광안동,명성갤러리3)",부산광역시 수영구 수영로606번길 100,다세대주택,,2018,,15.21,1,19,1,설치,10,,무주택 일반,,,,,305,2,2170000,162000,35.1588173,129.1189826,Google 건물번지,160,2.65001E+18,,,,,740,1,1651,1,761,0.9941,634,1,1594,0.5749,699,1,275,1,348,1,358,1,223,1,2089,0.4429,101,1,36,0.8077,13,0.7692,24,0.9615,0,0,5,0.6538,438,0.8462,26,0.9359,97,0.6795,0,0.359,1727,196,0.1135,0.8974,0.5897,,
매입임대,명성갤러리3,수영구,"부산광역시 수영구 수영로606번길 100(광안동,명성갤러리3)",부산광역시 수영구 수영로606번길 100,다세대주택,,2018,,17.01,1,19,1,설치,10,,무주택 일반,,,,,304,2,2170000,162000,35.1588173,129.1189826,Google 건물번지,160,2.65001E+18,,,,,740,1,1651,1,761,0.9941,634,1,1594,0.5749,699,1,275,1,348,1,358,1,223,1,2089,0.4429,101,1,36,0.8077,13,0.7692,24,0.9615,0,0,5,0.6538,438,0.8462,26,0.9359,97,0.6795,0,0.359,1727,196,0.1135,0.8974,0.5897,,
매입임대,명성갤러리3,수영구,"부산광역시 수영구 수영로606번길 100(광안동,명성갤러리3)",부산광역시 수영구 수영로606번길 100,다세대주택,,2018,,17.01,1,19,1,설치,10,,무주택 일반,,,,,303,2,2170000,162000,35.1588173,129.1189826,Google 건물번지,160,2.65001E+18,,,,,740,1,1651,1,761,0.9941,634,1,1594,0.5749,699,1,275,1,348,1,358,1,223,1,2089,0.4429,101,1,36,0.8077,13,0.7692,24,0.9615,0,0,5,0.6538,438,0.8462,26,0.9359,97,0.6795,0,0.359,1727,196,0.1135,0.8974,0.5897,,
매입임대,명성갤러리3,수영구,"부산광역시 수영구 수영로606번길 100(광안동,명성갤러리3)",부산광역시 수영구 수영로606번길 100,다세대주택,,2018,,24.89,1,19,1,설치,10,,무주택 일반,,,,,302,2,2170000,162000,35.1588173,129.1189826,Google 건물번지,160,2.65001E+18,,,,,740,1,1651,1,761,0.9941,634,1,1594,0.5749,699,1,275,1,348,1,358,1,223,1,2089,0.4429,101,1,36,0.8077,13,0.7692,24,0.9615,0,0,5,0.6538,438,0.8462,26,0.9359,97,0.6795,0,0.359,1727,196,0.1135,0.8974,0.5897,,
매입임대,명성갤러리3,수영구,"부산광역시 수영구 수영로606번길 100(광안동,명성갤러리3)",부산광역시 수영구 수영로606번길 100,다세대주택,,2018,,28.1,1,19,1,설치,10,,무주택 일반,,,,,301,2,2170000,162000,35.1588173,129.1189826,Google 건물번지,160,2.65001E+18,,,,,740,1,1651,1,761,0.9941,634,1,1594,0.5749,699,1,275,1,348,1,358,1,223,1,2089,0.4429,101,1,36,0.8077,13,0.7692,24,0.9615,0,0,5,0.6538,438,0.8462,26,0.9359,97,0.6795,0,0.359,1727,196,0.1135,0.8974,0.5897,,
매입임대,명성갤러리3,수영구,"부산광역시 수영구 수영로606번길 100(광안동,명성갤러리3)",부산광역시 수영구 수영로606번길 100,다세대주택,,2018,,15.21,1,19,1,설치,10,,무주택 일반,,,,,205,2,2170000,162000,35.1588173,129.1189826,Google 건물번지,160,2.65001E+18,,,,,740,1,1651,1,761,0.9941,634,1,1594,0.5749,699,1,275,1,348,1,358,1,223,1,2089,0.4429,101,1,36,0.8077,13,0.7692,24,0.9615,0,0,5,0.6538,438,0.8462,26,0.9359,97,0.6795,0,0.359,1727,196,0.1135,0.8974,0.5897,,
매입임대,명성갤러리3,수영구,"부산광역시 수영구 수영로606번길 100(광안동,명성갤러리3)",부산광역시 수영구 수영로606번길 100,다세대주택,,2018,,28.1,1,19,1,설치,10,,무주택 일반,,,,,201,2,2170000,162000,35.1588173,129.1189826,Google 건물번지,160,2.65001E+18,,,,,740,1,1651,1,761,0.9941,634,1,1594,0.5749,699,1,275,1,348,1,358,1,223,1,2089,0.4429,101,1,36,0.8077,13,0.7692,24,0.9615,0,0,5,0.6538,438,0.8462,26,0.9359,97,0.6795,0,0.359,1727,196,0.1135,0.8974,0.5897,,
매입임대,망미동,수영구,부산광역시 수영구 망미번영로63번길 20-6(망미동),부산광역시 수영구 망미번영로63번길 20-6,단독주택,,1995,,70.2,2,4,1,미설치,0,,무주택 일반,,,,,202,,4325000,28000,35.1737783,129.1101066,Google 건물번지,178,2.65001E+18,,,,,1120,1,613,1,918,0.9104,641,1,1624,0.5669,257,1,283,1,236,1,619,1,1011,0.8608,1207,0.7563,37,0.5,24,0.5641,7,0.4359,20,0.7692,0,0,1,0.1795,281,0.5641,16,0.5385,117,0.9103,0,0.359,1200,121,0.1008,0.5385,0.5385,,
매입임대,망미동,수영구,부산광역시 수영구 망미번영로63번길 20-6(망미동),부산광역시 수영구 망미번영로63번길 20-6,단독주택,,1995,,19.6,1,4,1,미설치,0,,무주택 일반,,,,,201,,4325000,28000,35.1737783,129.1101066,Google 건물번지,178,2.65001E+18,,,,,1120,1,613,1,918,0.9104,641,1,1624,0.5669,257,1,283,1,236,1,619,1,1011,0.8608,1207,0.7563,37,0.5,24,0.5641,7,0.4359,20,0.7692,0,0,1,0.1795,281,0.5641,16,0.5385,117,0.9103,0,0.359,1200,121,0.1008,0.5385,0.5385,,
매입임대,망미동,수영구,부산광역시 수영구 망미번영로63번길 20-6(망미동),부산광역시 수영구 망미번영로63번길 20-6,단독주택,,1995,,46.87,2,4,1,미설치,0,,무주택 일반,,,,,102,,4325000,28000,35.1737783,129.1101066,Google 건물번지,178,2.65001E+18,,,,,1120,1,613,1,918,0.9104,641,1,1624,0.5669,257,1,283,1,236,1,619,1,1011,0.8608,1207,0.7563,37,0.5,24,0.5641,7,0.4359,20,0.7692,0,0,1,0.1795,281,0.5641,16,0.5385,117,0.9103,0,0.359,1200,121,0.1008,0.5385,0.5385,,
매입임대,망미동,수영구,부산광역시 수영구 망미번영로63번길 20-6(망미동),부산광역시 수영구 망미번영로63번길 20-6,단독주택,,1995,,58.23,3,4,1,미설치,0,,무주택 일반,,,,,101,,4325000,28000,35.1737783,129.1101066,Google 건물번지,178,2.65001E+18,,,,,1120,1,613,1,918,0.9104,641,1,1624,0.5669,257,1,283,1,236,1,619,1,1011,0.8608,1207,0.7563,37,0.5,24,0.5641,7,0.4359,20,0.7692,0,0,1,0.1795,281,0.5641,16,0.5385,117,0.9103,0,0.359,1200,121,0.1008,0.5385,0.5385,,
매입임대,,수영구,부산광역시 수영구 과정로91번가길 9-4(망미동),부산광역시 수영구 과정로91번가길 9-4,단독주택,,1987,,63.06,3,3,1,미설치,0,,무주택 일반,,,,,201,,,,35.1799975,129.1052049,Google 건물번지,16,2.65001E+18,,,,,2178,1,864,1,322,1,479,1,1493,0.6037,1232,0.7429,74,1,152,1,490,1,753,0.9984,529,1,12,0.0897,9,0.0897,4,0.1795,6,0.0897,0,0,1,0.1795,86,0.1282,7,0.1282,45,0.1667,0,0.359,408,35,0.0858,0.1282,0.2308,,
매입임대,망미동,수영구,부산광역시 수영구 과정로91번가길 9-4(망미동),부산광역시 수영구 과정로91번가길 9-4,단독주택,,1987,,39.54,2,3,1,미설치,0,,무주택 일반,,,,,102,,2000000,20000,35.1799975,129.1052049,Google 건물번지,16,2.65001E+18,,,,,2178,1,864,1,322,1,479,1,1493,0.6037,1232,0.7429,74,1,152,1,490,1,753,0.9984,529,1,12,0.0897,9,0.0897,4,0.1795,6,0.0897,0,0,1,0.1795,86,0.1282,7,0.1282,45,0.1667,0,0.359,408,35,0.0858,0.1282,0.2308,,
매입임대,망미동,수영구,부산광역시 수영구 과정로91번가길 9-4(망미동),부산광역시 수영구 과정로91번가길 9-4,단독주택,,1987,,36.53,2,3,1,미설치,0,,무주택 일반,,,,,101,,2000000,20000,35.1799975,129.1052049,Google 건물번지,16,2.65001E+18,,,,,2178,1,864,1,322,1,479,1,1493,0.6037,1232,0.7429,74,1,152,1,490,1,753,0.9984,529,1,12,0.0897,9,0.0897,4,0.1795,6,0.0897,0,0,1,0.1795,86,0.1282,7,0.1282,45,0.1667,0,0.359,408,35,0.0858,0.1282,0.2308,,
매입임대,망미동,수영구,부산광역시 수영구 과정로91번가길 9-6(망미동),부산광역시 수영구 과정로91번가길 9-6,단독주택,,1988,,55.8,3,3,1,미설치,0,,무주택 일반,,,,,201,,2833000,29000,35.1799967,129.1050677,Google 건물번지,42,2.65001E+18,,,,,2186,1,861,1,332,1,495,1,1501,0.5997,1243,0.7371,89,1,166,1,478,1,758,0.9957,515,1,12,0.0897,9,0.0897,4,0.1795,6,0.0897,0,0,1,0.1795,86,0.1282,7,0.1282,45,0.1667,0,0.359,405,35,0.0864,0.1026,0.2564,,
매입임대,망미동,수영구,부산광역시 수영구 과정로91번가길 9-6(망미동),부산광역시 수영구 과정로91번가길 9-6,단독주택,,1988,,30.55,2,3,1,미설치,0,,무주택 일반,,,,,102,,2833000,29000,35.1799967,129.1050677,Google 건물번지,42,2.65001E+18,,,,,2186,1,861,1,332,1,495,1,1501,0.5997,1243,0.7371,89,1,166,1,478,1,758,0.9957,515,1,12,0.0897,9,0.0897,4,0.1795,6,0.0897,0,0,1,0.1795,86,0.1282,7,0.1282,45,0.1667,0,0.359,405,35,0.0864,0.1026,0.2564,,
매입임대,망미동,수영구,부산광역시 수영구 과정로91번가길 9-6(망미동),부산광역시 수영구 과정로91번가길 9-6,단독주택,,1988,,35.15,2,3,1,미설치,0,,무주택 일반,,,,,101,,2833000,29000,35.1799967,129.1050677,Google 건물번지,42,2.65001E+18,,,,,2186,1,861,1,332,1,495,1,1501,0.5997,1243,0.7371,89,1,166,1,478,1,758,0.9957,515,1,12,0.0897,9,0.0897,4,0.1795,6,0.0897,0,0,1,0.1795,86,0.1282,7,0.1282,45,0.1667,0,0.359,405,35,0.0864,0.1026,0.2564,,
매입임대,,수영구,부산광역시 수영구 과정로91번가길 13-3(망미동),부산광역시 수영구 과정로91번가길 13-3,단독주택,,1987,,32.09,2,3,1,미설치,0,,무주택 일반,,,,,102,,,,35.1800845,129.1052074,Google 건물번지,43,2.65001E+18,,,,,2189,1,851,1,312,1,481,1,1482,0.6096,1241,0.7381,79,1,145,1,499,1,749,1,536,1,12,0.0897,9,0.0897,4,0.1795,6,0.0897,0,0,1,0.1795,86,0.1282,7,0.1282,44,0.1282,0,0.359,403,35,0.0868,0.0769,0.3077,,
매입임대,망미동,수영구,부산광역시 수영구 과정로91번가길 13-3(망미동),부산광역시 수영구 과정로91번가길 13-3,단독주택,,1987,,34.7,2,3,1,미설치,0,,무주택 일반,,,,,101,,2430000,27000,35.1800845,129.1052074,Google 건물번지,43,2.65001E+18,,,,,2189,1,851,1,312,1,481,1,1482,0.6096,1241,0.7381,79,1,145,1,499,1,749,1,536,1,12,0.0897,9,0.0897,4,0.1795,6,0.0897,0,0,1,0.1795,86,0.1282,7,0.1282,44,0.1282,0,0.359,403,35,0.0868,0.0769,0.3077,,
매입임대,,수영구,부산광역시 수영구 과정로91번가길 13-3(망미동),부산광역시 수영구 과정로91번가길 13-3,단독주택,,1987,,62.64,3,3,1,미설치,0,,무주택 일반,,,,,201,,,,35.1800845,129.1052074,Google 건물번지,43,2.65001E+18,,,,,2189,1,851,1,312,1,481,1,1482,0.6096,1241,0.7381,79,1,145,1,499,1,749,1,536,1,12,0.0897,9,0.0897,4,0.1795,6,0.0897,0,0,1,0.1795,86,0.1282,7,0.1282,44,0.1282,0,0.359,403,35,0.0868,0.0769,0.3077,,
매입임대,망미동,수영구,부산광역시 수영구 연수로260번길 22-16(망미동),부산광역시 수영구 연수로260번길 22-16,단독주택,,1992,,74.22,2,3,1,미설치,0,,무주택 일반,,,,,201,,3752000,27000,35.1723325,129.0985807,Google 건물번지,34,2.65001E+18,,,,,2023,1,761,1,1669,0.5549,744,1,1987,0.4701,398,1,270,1,514,1,715,1,489,1,539,1,18,0.1538,9,0.0897,0,0.0256,12,0.2564,0,0,2,0.359,64,0.0256,6,0.0385,47,0.2051,0,0.359,420,34,0.081,0.1795,0.1282,,
매입임대,망미동,수영구,부산광역시 수영구 연수로260번길 22-16(망미동),부산광역시 수영구 연수로260번길 22-16,단독주택,,1992,,42.21,2,3,1,미설치,0,,무주택 일반,,,,,101,,3752000,27000,35.1723325,129.0985807,Google 건물번지,34,2.65001E+18,,,,,2023,1,761,1,1669,0.5549,744,1,1987,0.4701,398,1,270,1,514,1,715,1,489,1,539,1,18,0.1538,9,0.0897,0,0.0256,12,0.2564,0,0,2,0.359,64,0.0256,6,0.0385,47,0.2051,0,0.359,420,34,0.081,0.1795,0.1282,,
매입임대,망미동,수영구,부산광역시 수영구 연수로260번길 22-16(망미동),부산광역시 수영구 연수로260번길 22-16,단독주택,,1992,,47.4,2,3,1,미설치,0,,무주택 일반,,,,,102,,3752000,27000,35.1723325,129.0985807,Google 건물번지,34,2.65001E+18,,,,,2023,1,761,1,1669,0.5549,744,1,1987,0.4701,398,1,270,1,514,1,715,1,489,1,539,1,18,0.1538,9,0.0897,0,0.0256,12,0.2564,0,0,2,0.359,64,0.0256,6,0.0385,47,0.2051,0,0.359,420,34,0.081,0.1795,0.1282,,
매입임대,망미동,수영구,부산광역시 수영구 토곡남로34번길 5(망미동),부산광역시 수영구 토곡남로34번길 5,단독주택,,1991,,79.44,4,3,1,미설치,0,,무주택 일반,,,,,201,,2787000,39000,35.180673,129.1036934,Google 건물번지,837,2.65001E+18,,,,,2243,1,756,1,396,1,672,1,1511,0.5971,1402,0.6523,177,1,302,1,476,1,592,1,459,1,11,0.0256,9,0.0897,4,0.1795,4,0.0256,0,0,1,0.1795,76,0.0513,7,0.1282,39,0.0513,0,0.359,351,31,0.0883,0.0256,0.359,,
매입임대,망미동,수영구,부산광역시 수영구 토곡남로34번길 5(망미동),부산광역시 수영구 토곡남로34번길 5,단독주택,,1991,,44.46,2,3,1,미설치,0,,무주택 일반,,,,,102,,2787000,39000,35.180673,129.1036934,Google 건물번지,837,2.65001E+18,,,,,2243,1,756,1,396,1,672,1,1511,0.5971,1402,0.6523,177,1,302,1,476,1,592,1,459,1,11,0.0256,9,0.0897,4,0.1795,4,0.0256,0,0,1,0.1795,76,0.0513,7,0.1282,39,0.0513,0,0.359,351,31,0.0883,0.0256,0.359,,
매입임대,망미동,수영구,부산광역시 수영구 토곡남로34번길 5(망미동),부산광역시 수영구 토곡남로34번길 5,단독주택,,1991,,38.97,2,3,1,미설치,0,,무주택 일반,,,,,101,,2787000,39000,35.180673,129.1036934,Google 건물번지,837,2.65001E+18,,,,,2243,1,756,1,396,1,672,1,1511,0.5971,1402,0.6523,177,1,302,1,476,1,592,1,459,1,11,0.0256,9,0.0897,4,0.1795,4,0.0256,0,0,1,0.1795,76,0.0513,7,0.1282,39,0.0513,0,0.359,351,31,0.0883,0.0256,0.359,,
매입임대,망미동,수영구,부산광역시 수영구 망미로8번길 96-1(망미동),부산광역시 수영구 망미로8번길 96-1,단독주택,,1995,,48.96,2,3,1,미설치,0,,무주택 일반,,,,,102,,4540000,60000,35.1727505,129.1000348,Google 건물번지,278,2.65001E+18,,,,,1893,1,582,1,1525,0.5933,563,1,2022,0.4608,542,1,280,1,555,1,721,1,498,1,684,1,22,0.2179,10,0.1923,1,0.0513,15,0.4872,0,0,2,0.359,109,0.2051,11,0.3077,65,0.3077,0,0.359,605,53,0.0876,0.2308,0.3333,,
매입임대,,수영구,부산광역시 수영구 망미로8번길 96-1(망미동),부산광역시 수영구 망미로8번길 96-1,단독주택,,1995,,48.96,2,3,1,미설치,0,,무주택 일반,,,,,101,,,,35.1727505,129.1000348,Google 건물번지,278,2.65001E+18,,,,,1893,1,582,1,1525,0.5933,563,1,2022,0.4608,542,1,280,1,555,1,721,1,498,1,684,1,22,0.2179,10,0.1923,1,0.0513,15,0.4872,0,0,2,0.359,109,0.2051,11,0.3077,65,0.3077,0,0.359,605,53,0.0876,0.2308,0.3333,,
매입임대,망미동,수영구,부산광역시 수영구 망미로8번길 96-1(망미동),부산광역시 수영구 망미로8번길 96-1,단독주택,,1995,,79.02,3,3,1,미설치,0,,무주택 일반,,,,,201,,4540000,60000,35.1727505,129.1000348,Google 건물번지,278,2.65001E+18,,,,,1893,1,582,1,1525,0.5933,563,1,2022,0.4608,542,1,280,1,555,1,721,1,498,1,684,1,22,0.2179,10,0.1923,1,0.0513,15,0.4872,0,0,2,0.359,109,0.2051,11,0.3077,65,0.3077,0,0.359,605,53,0.0876,0.2308,0.3333,,
매입임대,망미동,수영구,부산광역시 수영구 과정로61번길 61-3(망미동),부산광역시 수영구 과정로61번길 61-3,단독주택,,1991,,53.38,3,3,1,미설치,0,,무주택 일반,,,,,201,,3789000,58000,35.1763689,129.1034406,Google 건물번지,121,2.65001E+18,,,,,1882,1,457,1,878,0.9317,402,1,1908,0.4912,880,0.9307,207,1,693,1,217,1,676,1,354,1,28,0.2949,15,0.3846,4,0.1795,15,0.4872,0,0,3,0.4359,160,0.359,13,0.3974,81,0.5256,0,0.359,825,76,0.0921,0.359,0.4359,,
매입임대,,수영구,부산광역시 수영구 과정로61번길 61-3(망미동),부산광역시 수영구 과정로61번길 61-3,단독주택,,1991,,39.35,2,3,1,미설치,0,,무주택 일반,,,,,102,,,,35.1763689,129.1034406,Google 건물번지,121,2.65001E+18,,,,,1882,1,457,1,878,0.9317,402,1,1908,0.4912,880,0.9307,207,1,693,1,217,1,676,1,354,1,28,0.2949,15,0.3846,4,0.1795,15,0.4872,0,0,3,0.4359,160,0.359,13,0.3974,81,0.5256,0,0.359,825,76,0.0921,0.359,0.4359,,
매입임대,,수영구,부산광역시 수영구 과정로61번길 61-3(망미동),부산광역시 수영구 과정로61번길 61-3,단독주택,,1991,,30.92,2,3,1,미설치,0,,무주택 일반,,,,,101,,,,35.1763689,129.1034406,Google 건물번지,121,2.65001E+18,,,,,1882,1,457,1,878,0.9317,402,1,1908,0.4912,880,0.9307,207,1,693,1,217,1,676,1,354,1,28,0.2949,15,0.3846,4,0.1795,15,0.4872,0,0,3,0.4359,160,0.359,13,0.3974,81,0.5256,0,0.359,825,76,0.0921,0.359,0.4359,,
매입임대,망미동,수영구,부산광역시 수영구 수미로25번길 55(망미동),부산광역시 수영구 수미로25번길 55,단독주택,,1991,,78.59,3,3,1,미설치,0,,무주택 일반,,,,,201,,5289000,69000,35.1763083,129.1140548,Google 건물번지,142,2.65001E+18,,,,,1363,1,1152,1,355,1,734,1,1149,0.7872,432,1,515,0.8507,356,1,91,1,835,0.9547,1520,0.5947,33,0.359,13,0.2436,5,0.3205,14,0.359,0,0,1,0.1795,188,0.4231,13,0.3974,72,0.3846,0,0.359,843,73,0.0866,0.4359,0.2821,,
매입임대,망미동,수영구,부산광역시 수영구 수미로25번길 55(망미동),부산광역시 수영구 수미로25번길 55,단독주택,,1991,,40.58,2,3,1,미설치,0,,무주택 일반,,,,,102,,5289000,69000,35.1763083,129.1140548,Google 건물번지,142,2.65001E+18,,,,,1363,1,1152,1,355,1,734,1,1149,0.7872,432,1,515,0.8507,356,1,91,1,835,0.9547,1520,0.5947,33,0.359,13,0.2436,5,0.3205,14,0.359,0,0,1,0.1795,188,0.4231,13,0.3974,72,0.3846,0,0.359,843,73,0.0866,0.4359,0.2821,,
매입임대,망미동,수영구,부산광역시 수영구 수미로25번길 55(망미동),부산광역시 수영구 수미로25번길 55,단독주택,,1991,,41.53,2,3,1,미설치,0,,무주택 일반,,,,,101,,5289000,69000,35.1763083,129.1140548,Google 건물번지,142,2.65001E+18,,,,,1363,1,1152,1,355,1,734,1,1149,0.7872,432,1,515,0.8507,356,1,91,1,835,0.9547,1520,0.5947,33,0.359,13,0.2436,5,0.3205,14,0.359,0,0,1,0.1795,188,0.4231,13,0.3974,72,0.3846,0,0.359,843,73,0.0866,0.4359,0.2821,,
매입임대,망미동,수영구,부산광역시 수영구 과정로73번길 18(망미동),부산광역시 수영구 과정로73번길 18,단독주택,,1992,,68.28,4,5,1,미설치,1,,무주택 일반,,,,,301,,3847000,46000,35.1779489,129.1055923,Google 건물번지,55,2.65001E+18,,,,,1904,1,655,1,577,1,489,1,1734,0.5376,959,0.8885,270,1,390,1,392,1,855,0.944,502,1,23,0.2564,14,0.3205,4,0.1795,14,0.359,0,0,1,0.1795,135,0.2821,8,0.2051,73,0.4231,0,0.359,672,65,0.0967,0.2821,0.5128,,
매입임대,망미동,수영구,부산광역시 수영구 과정로73번길 18(망미동),부산광역시 수영구 과정로73번길 18,단독주택,,1992,,43.5,2,5,1,미설치,1,,무주택 일반,,,,,202,,3847000,46000,35.1779489,129.1055923,Google 건물번지,55,2.65001E+18,,,,,1904,1,655,1,577,1,489,1,1734,0.5376,959,0.8885,270,1,390,1,392,1,855,0.944,502,1,23,0.2564,14,0.3205,4,0.1795,14,0.359,0,0,1,0.1795,135,0.2821,8,0.2051,73,0.4231,0,0.359,672,65,0.0967,0.2821,0.5128,,
매입임대,,수영구,부산광역시 수영구 과정로73번길 18(망미동),부산광역시 수영구 과정로73번길 18,단독주택,,1992,,45,2,5,1,미설치,1,,무주택 일반,,,,,101,,,,35.1779489,129.1055923,Google 건물번지,55,2.65001E+18,,,,,1904,1,655,1,577,1,489,1,1734,0.5376,959,0.8885,270,1,390,1,392,1,855,0.944,502,1,23,0.2564,14,0.3205,4,0.1795,14,0.359,0,0,1,0.1795,135,0.2821,8,0.2051,73,0.4231,0,0.359,672,65,0.0967,0.2821,0.5128,,
매입임대,망미동,수영구,부산광역시 수영구 과정로73번길 18(망미동),부산광역시 수영구 과정로73번길 18,단독주택,,1992,,45,2,5,1,미설치,1,,무주택 일반,,,,,102,,3847000,46000,35.1779489,129.1055923,Google 건물번지,55,2.65001E+18,,,,,1904,1,655,1,577,1,489,1,1734,0.5376,959,0.8885,270,1,390,1,392,1,855,0.944,502,1,23,0.2564,14,0.3205,4,0.1795,14,0.359,0,0,1,0.1795,135,0.2821,8,0.2051,73,0.4231,0,0.359,672,65,0.0967,0.2821,0.5128,,
매입임대,망미동,수영구,부산광역시 수영구 과정로73번길 18(망미동),부산광역시 수영구 과정로73번길 18,단독주택,,1992,,41.56,2,5,1,미설치,1,,무주택 일반,,,,,201,,3847000,46000,35.1779489,129.1055923,Google 건물번지,55,2.65001E+18,,,,,1904,1,655,1,577,1,489,1,1734,0.5376,959,0.8885,270,1,390,1,392,1,855,0.944,502,1,23,0.2564,14,0.3205,4,0.1795,14,0.359,0,0,1,0.1795,135,0.2821,8,0.2051,73,0.4231,0,0.359,672,65,0.0967,0.2821,0.5128,,
매입임대,망미동,수영구,부산광역시 수영구 과정로61번길 11-1(망미동),부산광역시 수영구 과정로61번길 11-1,단독주택,,1992,,38.33,2,3,1,미설치,0,,무주택 일반,,,,,102,,6256000,54000,35.1766734,129.1061055,Google 건물번지,126,2.65001E+18,,,,,1718,1,487,1,748,1,452,1,1882,0.4981,766,0.9915,453,0.9168,565,1,466,1,939,0.8992,600,1,37,0.5,17,0.4359,4,0.1795,19,0.7051,0,0,1,0.1795,166,0.3846,12,0.3462,82,0.5641,0,0.359,841,76,0.0904,0.4103,0.3846,,
매입임대,망미동,수영구,부산광역시 수영구 과정로61번길 11-1(망미동),부산광역시 수영구 과정로61번길 11-1,단독주택,,1992,,109.65,5,3,1,미설치,0,,무주택 일반,,,,,201,,6256000,54000,35.1766734,129.1061055,Google 건물번지,126,2.65001E+18,,,,,1718,1,487,1,748,1,452,1,1882,0.4981,766,0.9915,453,0.9168,565,1,466,1,939,0.8992,600,1,37,0.5,17,0.4359,4,0.1795,19,0.7051,0,0,1,0.1795,166,0.3846,12,0.3462,82,0.5641,0,0.359,841,76,0.0904,0.4103,0.3846,,
매입임대,망미동,수영구,부산광역시 수영구 과정로61번길 11-1(망미동),부산광역시 수영구 과정로61번길 11-1,단독주택,,1992,,38.33,2,3,1,미설치,0,,무주택 일반,,,,,101,,6256000,54000,35.1766734,129.1061055,Google 건물번지,126,2.65001E+18,,,,,1718,1,487,1,748,1,452,1,1882,0.4981,766,0.9915,453,0.9168,565,1,466,1,939,0.8992,600,1,37,0.5,17,0.4359,4,0.1795,19,0.7051,0,0,1,0.1795,166,0.3846,12,0.3462,82,0.5641,0,0.359,841,76,0.0904,0.4103,0.3846,,
매입임대,망미동,수영구,부산광역시 수영구 망미배산로24번길 127(망미동),부산광역시 수영구 망미배산로24번길 127,단독주택,,1987,,71.24,3,3,1,미설치,0,,무주택 일반,,,,,201,,3550000,40000,35.1798001,129.104481,Google 건물번지,17,2.65001E+18,,,,,2198,1,882,1,397,1,562,1,1561,0.5837,1252,0.7323,155,1,239,1,412,1,746,1,442,1,12,0.0897,9,0.0897,4,0.1795,6,0.0897,0,0,1,0.1795,85,0.0769,7,0.1282,48,0.2308,0,0.359,416,35,0.0841,0.1538,0.2051,,
매입임대,망미동,수영구,부산광역시 수영구 망미배산로24번길 127(망미동),부산광역시 수영구 망미배산로24번길 127,단독주택,,1987,,37.83,2,3,1,미설치,0,,무주택 일반,,,,,102,,3550000,40000,35.1798001,129.104481,Google 건물번지,17,2.65001E+18,,,,,2198,1,882,1,397,1,562,1,1561,0.5837,1252,0.7323,155,1,239,1,412,1,746,1,442,1,12,0.0897,9,0.0897,4,0.1795,6,0.0897,0,0,1,0.1795,85,0.0769,7,0.1282,48,0.2308,0,0.359,416,35,0.0841,0.1538,0.2051,,
